antecedents,consequents,Support,Confidence,Lift
HIGH_RATE,VERY_LOW_forks,0.631578947368421,0.9344262295081966,1.0039519906323184
VERY_LOW_forks,HIGH_RATE,0.631578947368421,0.6785714285714285,1.0039519906323184
HIGH_RATE,VERY_LOW_stars,0.6620498614958449,0.9795081967213115,1.0045524403874815
VERY_LOW_stars,HIGH_RATE,0.6620498614958449,0.6789772727272727,1.0045524403874813
VERY_LOW_commits,VERY_LOW_commiters,0.9058171745152355,0.9732142857142857,1.0518872968349016
VERY_LOW_commiters,VERY_LOW_commits,0.9058171745152355,0.9790419161676647,1.0518872968349016
VERY_LOW_forks,VERY_LOW_commiters,0.8864265927977839,0.9523809523809523,1.0293698317650413
VERY_LOW_commiters,VERY_LOW_forks,0.8864265927977839,0.9580838323353292,1.0293698317650413
VERY_LOW_stars,VERY_LOW_commiters,0.9168975069252078,0.9403409090909091,1.0163564915623298
VERY_LOW_commiters,VERY_LOW_stars,0.9168975069252078,0.9910179640718563,1.0163564915623298
VERY_LOW_commits,VERY_LOW_forks,0.8808864265927978,0.9464285714285715,1.0168473639455784
VERY_LOW_forks,VERY_LOW_commits,0.8808864265927978,0.9464285714285715,1.0168473639455784
VERY_LOW_commits,VERY_LOW_stars,0.9168975069252078,0.9851190476190477,1.0103067505411256
VERY_LOW_stars,VERY_LOW_commits,0.9168975069252078,0.9403409090909091,1.0103067505411256
VERY_LOW_forks,VERY_LOW_stars,0.9307479224376731,1.0,1.0255681818181819
VERY_LOW_stars,VERY_LOW_forks,0.9307479224376731,0.9545454545454545,1.0255681818181817
"HIGH_RATE, VERY_LOW_commits",VERY_LOW_commiters,0.6066481994459834,0.9690265486725663,1.047361030152085
"HIGH_RATE, VERY_LOW_commiters",VERY_LOW_commits,0.6066481994459834,0.9733333333333333,1.0457539682539683
VERY_LOW_commits,"HIGH_RATE, VERY_LOW_commiters",0.6066481994459834,0.6517857142857143,1.0457539682539683
VERY_LOW_commiters,"HIGH_RATE, VERY_LOW_commits",0.6066481994459834,0.6556886227544909,1.047361030152085
"HIGH_RATE, VERY_LOW_forks",VERY_LOW_commiters,0.5955678670360111,0.9429824561403509,1.0192115768463075
"HIGH_RATE, VERY_LOW_commiters",VERY_LOW_forks,0.5955678670360111,0.9555555555555555,1.026653439153439
VERY_LOW_forks,"HIGH_RATE, VERY_LOW_commiters",0.5955678670360111,0.6398809523809523,1.026653439153439
VERY_LOW_commiters,"HIGH_RATE, VERY_LOW_forks",0.5955678670360111,0.6437125748502993,1.0192115768463073
"HIGH_RATE, VERY_LOW_stars",VERY_LOW_commiters,0.6177285318559557,0.9330543933054393,1.0084809460576754
"HIGH_RATE, VERY_LOW_commiters",VERY_LOW_stars,0.6177285318559557,0.991111111111111,1.0164520202020202
VERY_LOW_stars,"HIGH_RATE, VERY_LOW_commiters",0.6177285318559557,0.6335227272727273,1.0164520202020202
VERY_LOW_commiters,"HIGH_RATE, VERY_LOW_stars",0.6177285318559557,0.6676646706586826,1.0084809460576754
"HIGH_RATE, VERY_LOW_commits",VERY_LOW_forks,0.592797783933518,0.9469026548672567,1.0173567214496417
"HIGH_RATE, VERY_LOW_forks",VERY_LOW_commits,0.592797783933518,0.9385964912280702,1.0084325396825398
VERY_LOW_commits,"HIGH_RATE, VERY_LOW_forks",0.592797783933518,0.6369047619047619,1.0084325396825398
VERY_LOW_forks,"HIGH_RATE, VERY_LOW_commits",0.592797783933518,0.6369047619047619,1.0173567214496417
"HIGH_RATE, VERY_LOW_commits",VERY_LOW_stars,0.6177285318559557,0.9867256637168141,1.0119544448913917
"HIGH_RATE, VERY_LOW_stars",VERY_LOW_commits,0.6177285318559557,0.9330543933054393,1.0024780832835225
VERY_LOW_commits,"HIGH_RATE, VERY_LOW_stars",0.6177285318559557,0.6636904761904762,1.0024780832835225
VERY_LOW_stars,"HIGH_RATE, VERY_LOW_commits",0.6177285318559557,0.6335227272727273,1.0119544448913917
"HIGH_RATE, VERY_LOW_forks",VERY_LOW_stars,0.631578947368421,1.0,1.0255681818181819
"HIGH_RATE, VERY_LOW_stars",VERY_LOW_forks,0.631578947368421,0.9539748953974895,1.0249551703526598
"VERY_LOW_forks, VERY_LOW_stars",HIGH_RATE,0.631578947368421,0.6785714285714285,1.0039519906323184
HIGH_RATE,"VERY_LOW_forks, VERY_LOW_stars",0.631578947368421,0.9344262295081966,1.0039519906323184
VERY_LOW_forks,"HIGH_RATE, VERY_LOW_stars",0.631578947368421,0.6785714285714285,1.0249551703526598
VERY_LOW_stars,"HIGH_RATE, VERY_LOW_forks",0.631578947368421,0.6477272727272727,1.0255681818181819
"VERY_LOW_commits, VERY_LOW_forks",VERY_LOW_commiters,0.8670360110803325,0.9842767295597484,1.0638440100930215
"VERY_LOW_commits, VERY_LOW_commiters",VERY_LOW_forks,0.8670360110803325,0.9571865443425077,1.0284057812727538
"VERY_LOW_forks, VERY_LOW_commiters",VERY_LOW_commits,0.8670360110803325,0.9781250000000001,1.0509021577380955
VERY_LOW_commits,"VERY_LOW_forks, VERY_LOW_commiters",0.8670360110803325,0.9315476190476191,1.0509021577380953
VERY_LOW_forks,"VERY_LOW_commits, VERY_LOW_commiters",0.8670360110803325,0.9315476190476191,1.0284057812727538
VERY_LOW_commiters,"VERY_LOW_commits, VERY_LOW_forks",0.8670360110803325,0.937125748502994,1.0638440100930215
"VERY_LOW_commits, VERY_LOW_stars",VERY_LOW_commiters,0.8975069252077562,0.9788519637462235,1.057980715306547
"VERY_LOW_commits, VERY_LOW_commiters",VERY_LOW_stars,0.8975069252077562,0.9908256880733944,1.01615929941618
"VERY_LOW_stars, VERY_LOW_commiters",VERY_LOW_commits,0.8975069252077562,0.9788519637462235,1.05168321104877
VERY_LOW_commits,"VERY_LOW_stars, VERY_LOW_commiters",0.8975069252077562,0.9642857142857143,1.05168321104877
VERY_LOW_stars,"VERY_LOW_commits, VERY_LOW_commiters",0.8975069252077562,0.9204545454545454,1.01615929941618
